HourUTC,PriceArea,SpotPriceEUR,mFRRUpActBal,mFRRDownActBal,mFRRUpActSpec,mFRRDownActSpec,ImbalanceMWh,ImbalancePriceEUR,BalancingPowerPriceUpEUR,BalancingPowerPriceDownEUR,Brute_Consumption_MWh,hour_sin,hour_cos,month_sin,month_cos,is_weekend,temp_dry,wind_speed,wind_dir,SpotPriceEUR_lag_1,SpotPriceEUR_lag_24,SpotPriceEUR_lag_168,SpotPriceEUR_roll_mean_6h,Brute_Consumption_MWh_lag_1,Brute_Consumption_MWh_lag_24,Brute_Consumption_MWh_lag_168,Brute_Consumption_MWh_roll_mean_6h,wind_speed_lag_1,wind_speed_lag_24,wind_speed_lag_168,wind_speed_roll_mean_6h,temp_dry_lag_1,temp_dry_lag_24,temp_dry_lag_168,temp_dry_roll_mean_6h,PriceArea_Code
2023-02-11 11:00:00,DK1,80.599998,0.0,0.0,0.0,717.669983,-219.0,60.0,80.599998,60.0,4007.614089,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1,8.716666666666667,8.216666666666667,267.06899683745576,81.559998,94.93,148.839996,80.39833333333328,3986.047181,4813.927932,3792.74294,4155.568235833333,6.866666666666667,9.3,3.016666666666667,7.1194444444444445,8.816666666666666,6.583333333333333,2.1,8.058333333333332,0
2023-02-11 11:00:00,DK2,45.130001,0.0,0.0,0.0,137.289993,-54.299999,45.130001,45.130001,45.130001,4007.614089,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1,9.783333333333331,9.366666666666667,294.4926014394664,38.349998,94.93,148.839996,33.58333283333333,3986.047181,4813.927932,3792.74294,4155.568235833333,9.716666666666669,6.2,5.4,10.075000000000001,9.666666666666666,6.583333333333333,-0.6666666666666666,8.78888888888889,1
2023-02-11 12:00:00,DK1,81.120003,0.0,0.0,0.0,622.5,-259.0,60.0,81.120003,60.0,3853.426743,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1,8.816666666666666,8.033333333333333,269.6385891278274,80.599998,90.190002,133.369995,80.82499949999995,4007.614089,4870.373201,3795.84753,4139.712554000001,8.216666666666667,8.766666666666667,3.85,7.372222222222223,8.716666666666667,6.583333333333333,2.833333333333333,8.236111111111109,0
2023-02-11 12:00:00,DK2,56.209999,0.0,0.0,0.0,65.580002,25.4,56.209999,56.209999,56.209999,3853.426743,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1,9.766666666666667,7.883333333333333,292.5012840699731,45.130001,89.540001,133.369995,36.4049995,4007.614089,4870.373201,3795.84753,4139.712554000001,9.366666666666667,4.533333333333333,4.683333333333333,9.87777777777778,9.783333333333331,6.716666666666666,-0.25,8.988888888888887,1
2023-02-11 13:00:00,DK1,81.900002,0.0,0.0,0.0,482.040009,-116.0,81.900002,81.900002,81.900002,3776.530861,-0.2588190451025208,-0.9659258262890684,0.8660254037844386,0.5000000000000001,1,8.316666666666666,7.966666666666666,269.2075884875429,81.120003,82.730003,134.089996,81.18999999999994,3853.426743,4307.789285,3752.412481,4093.760659,8.033333333333333,8.666666666666666,4.266666666666667,7.411111111111111,8.816666666666666,6.466666666666666,3.483333333333333,8.383333333333331,0
2023-02-11 13:00:00,DK2,51.34,0.0,0.0,0.0,11.08,0.5,51.34,51.34,51.34,3776.530861,-0.2588190451025208,-0.9659258262890684,0.8660254037844386,0.5000000000000001,1,10.0,7.7,294.7248861950528,56.209999,49.990002,134.089996,40.79833266666667,3853.426743,4307.789285,3752.412481,4093.760659,7.883333333333333,6.2,4.016666666666667,9.561111111111112,9.766666666666667,6.65,-0.0333333333333333,9.241666666666665,1
2023-02-11 14:00:00,DK1,80.489998,0.0,0.0,0.0,0.0,-283.0,80.489998,80.489998,80.489998,3586.116731,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1,7.766666666666667,6.2,271.80757327869446,81.900002,81.779999,141.610001,81.50999983333328,3776.530861,4211.86731,3720.910387,4005.6047426666664,7.966666666666666,8.516666666666667,4.016666666666667,7.538888888888889,8.316666666666666,6.216666666666666,2.983333333333333,8.480555555555554,0
2023-02-11 14:00:00,DK2,59.950001,0.0,0.0,0.0,0.0,43.0,59.950001,59.950001,59.950001,3586.116731,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1,9.816666666666666,6.533333333333334,299.6277642596188,51.34,37.43,141.610001,43.911666000000004,3776.530861,4211.86731,3720.910387,4005.6047426666664,7.7,6.116666666666667,2.6833333333333336,9.141666666666667,10.0,6.083333333333333,-0.0166666666666666,9.530555555555555,1
2023-02-11 15:00:00,DK1,88.690002,0.0,0.0,0.0,3.46,-215.0,88.690002,88.690002,88.690002,3665.634793,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1,7.35,4.8,274.4172947866781,80.489998,80.25,155.360001,81.33166649999994,3586.116731,4318.743858,3913.533108,3896.360311833334,6.2,8.950000000000001,4.016666666666667,7.358333333333333,7.766666666666667,5.95,1.9666666666666668,8.455555555555554,0
2023-02-11 15:00:00,DK2,88.690002,0.0,0.0,0.0,0.38,71.400002,88.690002,88.690002,88.690002,3665.634793,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1,9.0,5.4,301.3733824343795,59.950001,38.450001,155.360001,47.998332833333336,3586.116731,4318.743858,3913.533108,3896.360311833334,6.533333333333334,6.533333333333334,1.9,8.527777777777779,9.816666666666666,5.75,-0.9833333333333334,9.7,1
2023-02-11 16:00:00,DK1,99.970001,0.0,0.0,0.0,351.329987,99.0,99.470001,99.970001,99.470001,4151.227236,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1,7.066666666666666,5.566666666666666,274.7565347395028,88.690002,81.080002,170.289993,82.39333349999995,3665.634793,4636.648857,4332.079688,3812.561733,4.8,9.033333333333331,3.35,7.013888888888888,7.35,5.8,1.2666666666666666,8.29722222222222,0
2023-02-11 16:00:00,DK2,99.970001,0.0,0.0,0.0,82.790001,-45.900002,99.470001,99.970001,99.470001,4151.227236,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1,7.666666666666667,3.6,289.1554792552097,88.690002,41.259998,170.289993,56.61166683333334,3665.634793,4636.648857,4332.079688,3812.561733,5.4,8.033333333333333,1.8,7.766666666666668,9.0,5.5,-1.5833333333333333,9.672222222222222,1
2023-02-11 17:00:00,DK1,111.870003,0.0,0.0,0.0,657.460022,-126.0,93.0,111.870003,93.0,4407.356606,-0.9659258262890684,-0.2588190451025206,0.8660254037844386,0.5000000000000001,1,6.8,5.4,271.05288277228533,99.970001,79.699997,184.160004,85.4616673333333,4151.227236,4643.916378,4332.681679,3840.091742166666,5.566666666666666,9.8,3.85,6.797222222222222,7.066666666666666,5.783333333333334,0.9333333333333336,8.005555555555555,0
2023-02-11 17:00:00,DK2,111.870003,0.0,0.0,0.0,285.209991,-264.0,93.0,111.870003,93.0,4407.356606,-0.9659258262890684,-0.2588190451025206,0.8660254037844386,0.5000000000000001,1,6.683333333333334,3.4333333333333336,284.9442939533993,99.970001,31.299999,184.160004,66.88166733333333,4151.227236,4643.916378,4332.681679,3840.091742166666,3.6,8.683333333333334,2.0,6.747222222222224,7.666666666666667,5.4,-2.1,9.338888888888889,1
2023-02-11 18:00:00,DK1,108.739998,0.0,0.0,0.0,704.960022,-74.0,108.739998,108.739998,108.739998,4217.525478,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,6.933333333333334,4.866666666666666,275.4334490377935,111.870003,77.669998,179.960007,90.67333483333329,4407.356606,4639.545092,4041.777682,3906.715495,5.4,9.966666666666669,3.766666666666667,6.327777777777777,6.8,5.716666666666666,0.5,7.68611111111111,0
2023-02-11 18:00:00,DK2,108.739998,2.92,0.0,0.0,286.540009,-493.899994,108.739998,108.739998,108.739998,4217.525478,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,1,6.033333333333334,4.1,291.16671274905457,111.870003,29.98,179.960007,78.005001,4407.356606,4639.545092,4041.777682,3906.715495,3.4333333333333336,9.283333333333331,1.6166666666666665,5.758333333333334,6.683333333333334,5.216666666666667,-2.05,8.822222222222221,1
2023-02-11 19:00:00,DK1,99.839996,0.0,0.0,0.0,668.0,-60.0,99.839996,99.839996,99.839996,3775.513306,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,7.066666666666666,6.1000000000000005,281.84665852126784,108.739998,73.110001,167.880005,95.2766673333333,4217.525478,4432.915382,3826.825897,3967.3986174999995,4.866666666666666,9.716666666666669,4.1,5.8,6.933333333333334,5.816666666666666,0.1833333333333333,7.37222222222222,0
2023-02-11 19:00:00,DK2,99.839996,0.0,0.0,0.0,177.039993,-407.5,99.839996,99.839996,99.839996,3775.513306,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,5.733333333333333,3.766666666666667,294.36711417711547,108.739998,29.82,167.880005,86.76000083333334,4217.525478,4432.915382,3826.825897,3967.3986174999995,4.1,9.3,0.75,5.127777777777777,6.033333333333334,4.883333333333333,-2.85,8.200000000000001,1
2023-02-11 20:00:00,DK1,98.199997,0.0,0.0,0.0,545.210022,-21.0,98.199997,98.199997,98.199997,3670.651725,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,7.383333333333333,5.116666666666666,285.89095816939266,99.839996,70.940002,158.130005,98.26666633333328,3775.513306,4060.001731,3679.683623,3967.229025,6.1000000000000005,9.633333333333336,4.266666666666667,5.488888888888888,7.066666666666666,6.05,0.0666666666666666,7.163888888888888,0
2023-02-11 20:00:00,DK2,98.199997,0.0,0.0,0.0,119.879997,-51.400002,98.199997,98.199997,98.199997,3670.651725,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,5.183333333333334,3.6833333333333336,298.67375468457374,99.839996,30.84,158.130005,94.84333349999999,3775.513306,4060.001731,3679.683623,3967.229025,3.766666666666667,8.966666666666667,2.2333333333333334,4.472222222222222,5.733333333333333,5.05,-2.216666666666667,7.488888888888888,1
2023-02-11 21:00:00,DK1,94.5,0.0,0.0,0.0,0.0,-76.0,94.5,94.5,94.5,3233.9888760000003,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,1,7.316666666666666,5.95,283.2178948026313,98.199997,67.080002,131.619995,101.21833283333329,3670.651725,3934.576771,3597.694303,3981.3181906666664,5.116666666666666,9.466666666666669,4.35,5.308333333333334,7.383333333333333,6.3500000000000005,-0.05,7.099999999999999,0
2023-02-11 21:00:00,DK2,94.5,0.0,0.0,0.0,0.0,-1.0,94.5,94.5,94.5,3233.9888760000003,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,1,4.916666666666667,3.1833333333333336,288.232691439626,98.199997,30.059999,131.619995,101.21833283333332,3670.651725,3934.576771,3597.694303,3981.3181906666664,3.6833333333333336,9.1,3.6833333333333336,3.9972222222222222,5.183333333333334,5.2,-1.85,6.716666666666666,1
